target_action,priority,target_score,market_slug,question,outcome,category,signal_cohort,edge_lower_bound,liquidity,spread,rejection_reason,recommended_query,reason,next_command,rank
IGNORE_NEGATIVE_EDGE,5,4.91,will-google-have-the-best-math-ai-model-at-the-end-of-august-2026-20260717014120870,Will Google have the best Math AI model at the end of August 2026?,Yes,ai_model_leader,ai_model_leader,-0.0366034791874792,110.0,0.020000000000000018,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17287
IGNORE_NEGATIVE_EDGE,5,4.91,will-google-have-the-best-math-ai-model-at-the-end-of-august-2026-20260717014120870,Will Google have the best Math AI model at the end of August 2026?,No,ai_model_leader,ai_model_leader,-0.0841853360323887,110.0,0.020000000000000018,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17288
IGNORE_NEGATIVE_EDGE,5,4.90999,will-openai-be-the-2-ai-lab-at-the-end-of-august-2026-20260720231255335,Will OpenAI be the #2 AI lab at the end of August 2026?,No,ai_model_leader,ai_model_leader,-0.0549074674705531,129.99,0.02200000000000002,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17289
IGNORE_NEGATIVE_EDGE,5,4.909,will-any-other-model-be-the-best-ai-model-on-july-18-2026-20260710153416703,"Will any other model be the best AI model on July 18, 2026?",No,ai_model_leader,ai_model_leader,-0.06387691136995348,219.0,0.031000000000000028,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17290
IGNORE_NEGATIVE_EDGE,5,4.908,xrp-updown-4h-1783800000,"XRP Up or Down - July 11, 4:00PM-8:00PM ET",Down,crypto,exploratory_historical_rule|crypto_xrp_updown_event|outcome=down,-0.054107927329773035,168.0,0.026000000000000023,alpha lower-bound edge below configured minimum,xrp updown,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17291
IGNORE_NEGATIVE_EDGE,5,4.908,will-brice-turang-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249850,Will Brice Turang record a hit at the 2026 MLB All-Star Game?,No,baseball_mlb_match,baseball_mlb_match,-0.054336651799381235,168.0,0.026000000000000023,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17292
IGNORE_NEGATIVE_EDGE,5,4.90649,will-the-houston-astros-win-100-or-more-games-during-the-2026-mlb-regular-season,Will the Houston Astros win 100 or more games during the 2026 MLB Regular Season?,No,baseball_mlb_match,baseball_mlb_match,-0.05656967661755133,176.49,0.027000000000000024,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17293
IGNORE_NEGATIVE_EDGE,5,4.90618,will-hood-dip-to-90-in-july-2026,"Will Robinhood Markets, Inc. (HOOD) hit (LOW) $90 in July?",Yes,unknown,unknown,-0.12112190443224978,206.18,0.029999999999999916,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17294
IGNORE_NEGATIVE_EDGE,5,4.90618,will-hood-dip-to-90-in-july-2026,"Will Robinhood Markets, Inc. (HOOD) hit (LOW) $90 in July?",No,unknown,unknown,-0.016361889610175977,206.18,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17295
IGNORE_NEGATIVE_EDGE,5,4.90536,will-a-chinese-company-have-one-of-the-top-5-ai-models-by-december-31,Will a Chinese company have one of the top 5 AI models by December 31?,Yes,ai_model_leader,ai_model_leader,-0.1906367595192914,105.36,0.019999999999999907,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17296
IGNORE_NEGATIVE_EDGE,5,4.905,will-ethereum-reach-2100-july-13-19-2026,"Will Ethereum reach $2,100 July 13-19?",No,crypto,crypto,-0.06594125942670609,195.0,0.029000000000000026,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17297
IGNORE_NEGATIVE_EDGE,5,4.905,atp-zandsch-faria-2026-07-20-set-totals-2pt5,Botic van de Zandschulp vs. Jaime Faria: Total Sets O/U 2.5,Under 2.5,tennis,tennis_tennis_set,-0.1202883615751068,105.0,0.019999999999999907,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17298
IGNORE_NEGATIVE_EDGE,5,4.905,atp-zandsch-faria-2026-07-20-set-totals-2pt5,Botic van de Zandschulp vs. Jaime Faria: Total Sets O/U 2.5,Over 2.5,tennis,tennis_tennis_set,-0.0012434782608695318,105.0,0.020000000000000018,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17299
IGNORE_NEGATIVE_EDGE,5,4.905,atp-atmane-draper-2026-08-03-set-handicap-home-1pt5,Set Handicap: Atmane (-1.5) vs Draper (+1.5),Draper,tennis,tennis_tennis_set,-0.09536023847141305,205.0,0.029999999999999916,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17300
IGNORE_NEGATIVE_EDGE,5,4.905,atp-atmane-draper-2026-08-03-set-handicap-home-1pt5,Set Handicap: Atmane (-1.5) vs Draper (+1.5),Atmane,tennis,tennis_tennis_set,-0.04697838827838829,205.0,0.03,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17301
IGNORE_NEGATIVE_EDGE,5,4.90214,will-alibaba-be-the-third-best-ai-lab-at-the-end-of-october-2026-20260811194842200,Will Alibaba be the third-best AI lab at the end of October 2026?,Yes,unknown,unknown,-0.0185889346938775,102.14,0.019999999999999962,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17302
IGNORE_NEGATIVE_EDGE,5,4.90214,will-alibaba-be-the-third-best-ai-lab-at-the-end-of-october-2026-20260811194842200,Will Alibaba be the third-best AI lab at the end of October 2026?,No,unknown,unknown,-0.13271969791202956,102.14,0.020000000000000018,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17303
IGNORE_NEGATIVE_EDGE,5,4.9021,will-meta-have-the-2-ai-model-at-the-end-of-july-2026,Will Meta have the #2 AI model at the end of July 2026?,No,ai_model_leader,ai_model_leader,-0.05285663890615254,102.1,0.020000000000000018,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17304
IGNORE_NEGATIVE_EDGE,5,4.902,will-openai-have-the-2-ai-model-at-the-end-of-july-2026,Will OpenAI have the #2 AI model at the end of July 2026?,No,ai_model_leader,ai_model_leader,-0.055323649558194785,162.0,0.026000000000000023,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17305
IGNORE_NEGATIVE_EDGE,5,4.90097,atp-berrett-navone-2026-08-03-match-total-21pt5,Berrettini vs. Navone: Match O/U 21.5,Under,tennis,tennis_tennis_total,-0.008749055977022848,100.97,0.020000000000000018,alpha lower-bound edge below configured minimum,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17306
IGNORE_NEGATIVE_EDGE,5,4.90097,atp-berrett-navone-2026-08-03-match-total-21pt5,Berrettini vs. Navone: Match O/U 21.5,Over,tennis,tennis_tennis_total,-0.11322610443224966,100.97,0.019999999999999907,alpha lower-bound edge below configured minimum,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17307
IGNORE_NEGATIVE_EDGE,5,4.90088,will-timothee-chalamet-attend-the-2026-fifa-world-cup-final-20260716193357134,Will Timothée Chalamet attend the 2026 FIFA World Cup Final?,Yes,worldcup,soccer_match,-0.14745112153617207,200.88,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,world cup,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17308
IGNORE_NEGATIVE_EDGE,5,4.9001,will-spy-dip-to-690-in-july-2026,Will S&P 500 (SPY) hit (LOW) $690 in July?,No,equities_macro,equities_macro,-0.057248714273796374,130.1,0.02300000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17309
IGNORE_NEGATIVE_EDGE,5,4.90003,will-openai-have-a-1-ai-model-by-december-31-2026,"Will OpenAI have a #1 AI model by December 31, 2026?",No,ai_model_leader,ai_model_leader,-0.19262992674912252,100.03,0.020000000000000018,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17310
IGNORE_NEGATIVE_EDGE,5,4.9,will-trea-turner-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249852,Will Trea Turner record a hit at the 2026 MLB All-Star Game?,No,baseball_mlb_match,baseball_mlb_match,-0.05197589466524867,130.0,0.02300000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17311
IGNORE_NEGATIVE_EDGE,5,4.9,will-ozzie-albies-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249832,Will Ozzie Albies record a hit at the 2026 MLB All-Star Game?,Yes,macro_rates,macro_rates,-0.017450448179271733,100.0,0.020000000000000018,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17312
IGNORE_NEGATIVE_EDGE,5,4.9,will-ozzie-albies-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249832,Will Ozzie Albies record a hit at the 2026 MLB All-Star Game?,No,macro_rates,macro_rates,-0.1275111764705883,100.0,0.020000000000000018,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17313
IGNORE_NEGATIVE_EDGE,5,4.9,will-bo-bichette-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249861,Will Bo Bichette record a hit at the 2026 MLB All-Star Game?,No,baseball_mlb_match,baseball_mlb_match,-0.051385636516059895,120.0,0.02200000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17314
IGNORE_NEGATIVE_EDGE,5,4.8994,will-mike-trout-hit-50-or-more-home-runs-during-the-2026-mlb-regular-season-20260702210914335,Will Mike Trout hit 50 or more home runs during the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.05205874732977298,129.4,0.02300000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17315
IGNORE_NEGATIVE_EDGE,5,4.899,will-deepseek-be-the-second-best-code-arena-webdev-ai-lab-at-the-end-of-september-2026-20260722215814739,Will DeepSeek be the second-best Code Arena | WebDev AI lab at the end of September 2026?,No,unknown,unknown,-0.050663947329773085,109.0,0.02100000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17316
IGNORE_NEGATIVE_EDGE,5,4.89583,will-maurcio-ruffy-fight-charles-oliveira-next-853-769,Will Maurício Ruffy fight Charles Oliveira next?,No,mma_match,mma_match,-0.05072734732977309,105.83,0.02100000000000002,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17317
IGNORE_NEGATIVE_EDGE,5,4.89499,will-aiemann-zahabi-be-the-ufc-bantamweight-champion-on-december-31-2026,"Will Aiemann Zahabi be the UFC Bantamweight Champion on December 31, 2026?",No,policy_legal,policy_legal,-0.051494997329773036,114.99,0.02200000000000002,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17318
IGNORE_NEGATIVE_EDGE,5,4.89369,solana-above-80-on-july-12-2026,Will the price of Solana be above $80 on July 12?,No,crypto,crypto,-0.05691575883866886,143.69,0.025000000000000022,alpha lower-bound edge below configured minimum; cohort_quarantined,solana updown,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17319
IGNORE_NEGATIVE_EDGE,5,4.8927,val-tyloo-te-2026-07-12-game2,Valorant: TYLOO vs Trace Esports - Map 2 Winner,Trace Esports,esports_match,esports_match,-0.03899006699682387,192.70000000000002,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17320
IGNORE_NEGATIVE_EDGE,5,4.8927,val-tyloo-te-2026-07-12-game2,Valorant: TYLOO vs Trace Esports - Map 2 Winner,TYLOO,esports_match,esports_match,-0.13069186886927672,192.70000000000002,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17321
IGNORE_NEGATIVE_EDGE,5,4.89072,atp-kecmano-cobolli-2026-08-15-first-set-total-10pt5,Kecmanovic vs. Cobolli: Set 1 Games O/U 10.5,Under,tennis,tennis_tennis_set,-0.21587288092820725,290.72,0.039999999999999925,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17322
IGNORE_NEGATIVE_EDGE,5,4.89,ethereum-above-1600-on-july-17-2026,"Will the price of Ethereum be above $1,600 on July 17?",Yes,crypto,crypto,-0.05734424586277362,150.0,0.025999999999999912,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17323
IGNORE_NEGATIVE_EDGE,5,4.8899,will-moonshot-be-the-2-ai-lab-at-the-end-of-august-2026-20260720231255334,Will Moonshot be the #2 AI lab at the end of August 2026?,No,unknown,unknown,-0.06248379040622739,129.9,0.02400000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17324
IGNORE_NEGATIVE_EDGE,5,4.8891,will-hunter-brown-lead-the-mlb-in-era-for-the-2026-regular-season,Will Hunter Brown lead the MLB in ERA for the 2026 regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.05296554732977303,129.1,0.02400000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17325
IGNORE_NEGATIVE_EDGE,5,4.88852,wta-hibino-tona-2026-07-12-first-set-winner-Hibino-vs-Tona,Set 1 Winner: Hibino vs Tona,Tona,tennis,tennis_tennis_winner,-0.0969131178699613,288.52,0.03999999999999998,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17326
IGNORE_NEGATIVE_EDGE,5,4.88721,atp-meza-bondiol-2026-07-13,Cordenons: Alvaro Guillen Meza vs Federico Bondioli,Federico Bondioli,tennis,macro_rates,-0.14489745278104962,287.21,0.03999999999999998,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17327
IGNORE_NEGATIVE_EDGE,5,4.88666,will-dani-olmo-score-a-goal-at-the-2026-fifa-world-cup,Will Dani Olmo score a goal at the 2026 FIFA World Cup?,Yes,worldcup,soccer_match,-0.05387924767871195,186.66,0.03,alpha lower-bound edge below configured minimum; cohort_quarantined,world cup,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17328
IGNORE_NEGATIVE_EDGE,5,4.88666,will-dani-olmo-score-a-goal-at-the-2026-fifa-world-cup,Will Dani Olmo score a goal at the 2026 FIFA World Cup?,No,worldcup,soccer_match,-0.09686879620416845,186.66,0.029999999999999916,alpha lower-bound edge below configured minimum; cohort_quarantined,world cup,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17329
IGNORE_NEGATIVE_EDGE,5,4.88573,will-the-republican-party-hold-between-220-and-224-house-seats-after-the-2026-midterm-elections,Will the Republican Party hold between 220 and 224 House seats after the 2026 midterm elections?,No,geopolitics,geopolitics,-0.05128339732977304,105.73,0.02200000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17330
IGNORE_NEGATIVE_EDGE,5,4.88509,will-alibaba-have-the-third-best-ai-model-at-the-end-of-july-2026,Will Alibaba have the third best AI model at the end of July 2026?,No,ai_model_leader,ai_model_leader,-0.06112655330630274,155.09,0.027000000000000024,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17331
IGNORE_NEGATIVE_EDGE,5,4.885,will-mp-win-the-next-moroccan-legislative-elections-20260728174826237,Will MP win the next Moroccan legislative elections?,No,geopolitics,geopolitics,-0.05129799732977303,105.0,0.02200000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17332
IGNORE_NEGATIVE_EDGE,5,4.88349,wta-okalova-oz-2026-07-12-first-set-winner-Okalova-vs-Oz,Set 1 Winner: Okalova vs Oz,Okalova,tennis,tennis_tennis_winner,-0.03510774895654839,183.49,0.03,alpha lower-bound edge below configured minimum; cohort_quarantined,tennis,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17333
IGNORE_NEGATIVE_EDGE,5,4.881,will-shea-langeliers-hit-40-or-more-home-runs-during-the-2026-mlb-regular-season-20260702210646866,Will Shea Langeliers hit 40 or more home runs during the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.052327547329772975,111.0,0.02300000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17334
IGNORE_NEGATIVE_EDGE,5,4.88,will-xavier-edwards-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249853,Will Xavier Edwards record a hit at the 2026 MLB All-Star Game?,No,geopolitics,geopolitics,-0.05234754732977298,110.0,0.02300000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17335
IGNORE_NEGATIVE_EDGE,5,4.88,will-the-tampa-bay-rays-hit-the-most-home-runs-in-the-2026-mlb-regular-season-20260702205616645,Will the Tampa Bay Rays hit the most home runs in the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.0553646139964397,120.0,0.02400000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17336
IGNORE_NEGATIVE_EDGE,5,4.88,will-pltr-dip-to-105-by-august-3-2026,Will Palantir Technologies Inc. (PLTR) hit (LOW) $105 Week of August 3 2026?,No,unknown,unknown,-0.05799699732977304,180.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17337
IGNORE_NEGATIVE_EDGE,5,4.88,will-ewy-reach-163-by-july-20-2026,Will South Korea ETF (EWY) hit (HIGH) $163 Week of July 20 2026?,Yes,unknown,unknown,-0.05877799732977304,180.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17338
IGNORE_NEGATIVE_EDGE,5,4.876,eth-updown-4h-1783843200,"Ethereum Up or Down - July 12, 4:00AM-8:00AM ET",Up,crypto,exploratory_historical_rule|crypto_eth_updown_event|outcome=up,-0.06114792732977305,216.0,0.03400000000000003,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17339
IGNORE_NEGATIVE_EDGE,5,4.8731,will-kingston-flemings-win-the-2026-27-nba-rookie-of-the-year-20260624161716887,Will Kingston Flemings win the 2026-27 NBA Rookie of the Year?,No,basketball_nba_match,basketball_nba_match,-0.0557351973297731,143.1,0.027000000000000024,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17340
IGNORE_NEGATIVE_EDGE,5,4.87287,will-iran-announce-withdrawal-from-mou-negotiations-by-july-24,Will Iran announce withdrawal from MOU negotiations by July 24?,No,unknown,unknown,-0.11072061702057329,272.87,0.039999999999999925,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17341
IGNORE_NEGATIVE_EDGE,5,4.87225,will-coin-dip-to-135-by-august-3-2026,"Will Coinbase Global, Inc. (COIN) hit (LOW) $135 Week of August 3 2026?",Yes,basketball_nba_match,basketball_nba_match,-0.027586734693877502,172.25,0.02999999999999997,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17342
IGNORE_NEGATIVE_EDGE,5,4.87225,will-coin-dip-to-135-by-august-3-2026,"Will Coinbase Global, Inc. (COIN) hit (LOW) $135 Week of August 3 2026?",No,basketball_nba_match,basketball_nba_match,-0.13995862785462523,172.25,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17343
IGNORE_NEGATIVE_EDGE,5,4.869,will-the-price-of-xrp-be-between-1pt00-1pt10-on-july-11-2026,Will the price of XRP be between $1.00 and $1.10 on July 11?,No,crypto,crypto,-0.07538203590105531,169.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,xrp,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17344
IGNORE_NEGATIVE_EDGE,5,4.86888,will-riley-greene-lead-the-mlb-in-rbis-for-the-2026-regular-season,Will Riley Greene lead the MLB in RBIs for the 2026 regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.0630821704291883,218.88,0.03500000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17345
IGNORE_NEGATIVE_EDGE,5,4.86804,will-taj-bradley-lead-the-mlb-in-era-for-the-2026-regular-season,Will Taj Bradley lead the MLB in ERA for the 2026 regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.053485947329773034,108.03999999999999,0.02400000000000002,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17346
IGNORE_NEGATIVE_EDGE,5,4.86717,xrp-up-or-down-on-july-12-2026,XRP Up or Down on July 12?,Down,crypto,exploratory_historical_rule|crypto_xrp_updown_daily|outcome=down,-0.06780970517541307,247.17,0.038000000000000034,alpha lower-bound edge below configured minimum; crypto_updown_model_not_scored_for_trading:row_budget_exhausted,xrp updown,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17347
IGNORE_NEGATIVE_EDGE,5,4.863,will-max-muncy-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249833,Will Max Muncy record a hit at the 2026 MLB All-Star Game?,Yes,baseball_mlb_match,baseball_mlb_match,-0.02658299734877849,163.0,0.02999999999999997,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17348
IGNORE_NEGATIVE_EDGE,5,4.863,will-max-muncy-record-a-hit-at-the-2026-mlb-all-star-game-20260714022249833,Will Max Muncy record a hit at the 2026 MLB All-Star Game?,No,baseball_mlb_match,baseball_mlb_match,-0.13787976858488038,163.0,0.030000000000000027,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17349
IGNORE_NEGATIVE_EDGE,5,4.861,will-dansby-swanson-hit-40-or-more-home-runs-during-the-2026-mlb-regular-season-20260702210646884,Will Dansby Swanson hit 40 or more home runs during the 2026 MLB regular season?,No,baseball_mlb_match,baseball_mlb_match,-0.061650980442355875,151.0,0.029000000000000026,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17350
IGNORE_NEGATIVE_EDGE,5,4.86017,2026-mlb-win-totals-chicago-white-sox,Will the Chicago White Sox win more than 67.5 games in the 2026 MLB Regular Season?,O 67.5,baseball_mlb_match,baseball_mlb_match,-0.0639441473297731,230.17,0.03700000000000003,alpha lower-bound edge below configured minimum; cohort_quarantined,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17351
IGNORE_NEGATIVE_EDGE,5,4.86,will-petr-yan-be-the-ufc-bantamweight-champion-on-december-31-2026,"Will Petr Yan be the UFC Bantamweight Champion on December 31, 2026?",Yes,policy_legal,policy_legal,-0.20183895951929132,160.0,0.029999999999999916,alpha lower-bound edge below configured minimum,top_active,No positive lower-bound edge after costs and haircuts.,polymarket-engine profit-sprint --config polymarket_predictive_config.example.yaml,17352
